last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,days_exposition
8000000.0,63.9,2024-03-07,2,,26.0,28.1,16,,False,False,19.9,,Bucha,60.0
2870000.0,42.5,2024-05-11,2,2.55,5.0,27.0,1,,False,False,5.6,,Boyarka,
1938000.0,32.3,2024-08-22,1,,25.0,16.0,13,,False,False,8.2,,Bucha,25.0
2450000.0,15.5,2024-02-06,0,,5.0,10.0,2,,True,False,,,Kyiv,27.0
6300000.0,41.0,2024-08-11,1,,25.0,20.0,8,,False,False,10.0,,Kyiv,115.0
1030000.0,54.0,2024-09-26,2,2.5,5.0,32.0,4,False,False,False,9.0,2.0,Bucha,15.0
2800000.0,27.0,2023-11-09,1,,18.0,19.0,7,,False,False,4.0,,Kyiv,144.0
5900000.0,78.7,2024-04-23,3,2.65,17.0,51.4,14,,False,False,10.2,,Irpin,
2400000.0,58.0,2024-04-24,2,2.55,9.0,31.0,4,,False,False,11.0,0.0,Bucha,128.0
7000000.0,50.0,2024-04-26,1,3.0,17.0,23.0,8,,False,False,15.0,2.0,Kyiv,76.0
3000000.0,40.1,2024-05-26,1,,10.0,17.2,7,,False,False,8.3,2.0,Boyarka,162.0
2099000.0,23.0,2024-03-12,1,2.7,16.0,,10,,False,False,,2.0,Kyiv,37.0
4650000.0,65.5,2023-11-12,2,2.8,8.0,35.1,4,,False,False,12.5,1.0,Boyarka,143.0
9380000.0,127.4,2023-08-30,5,3.55,6.0,82.0,4,,False,False,19.5,1.0,Kyiv,160.0
7300000.0,69.0,2023-10-22,3,3.2,2.0,42.3,1,False,False,False,10.0,0.0,Bucha,573.0
7000000.0,75.0,2024-04-12,3,2.7,12.0,44.1,5,,False,False,7.5,,Kyiv,400.0
5350000.0,79.3,2024-03-12,3,,5.0,52.6,2,,False,False,10.8,,Irpin,
190870000.0,268.0,2022-11-28,3,,8.0,132.0,7,,False,False,40.0,,Kyiv,901.0
10573000.0,111.3,2024-02-12,3,2.8,9.0,50.0,5,,False,False,19.4,,Kyiv,125.0
2340000.0,31.0,2024-10-18,1,,5.0,16.4,3,,False,False,5.6,1.0,Brovary,54.0
3050000.0,46.2,2024-11-09,2,2.56,5.0,29.7,5,,False,False,6.7,0.0,Kyiv,42.0
3600000.0,52.0,2023-11-19,3,2.65,15.0,34.0,4,,False,False,6.2,2.0,Kyiv,64.0
5400000.0,40.9,2023-08-09,1,2.75,16.0,17.5,6,,False,False,11.12,,Kyiv,647.0
3500000.0,31.0,2024-11-22,1,2.5,9.0,16.0,4,,False,False,8.0,,Kyiv,
6165000.0,56.97,2024-01-10,2,,20.0,30.31,10,,False,False,12.9,,Kyiv,81.0
4600000.0,60.0,2024-02-12,2,,15.0,35.0,7,,False,False,10.0,5.0,Boyarka,102.0
6100000.0,77.9,2024-06-21,3,2.75,20.0,48.88,8,,False,False,12.02,,Hostomel,29.0
4700000.0,67.0,2023-06-11,3,2.6,9.0,48.0,1,,False,False,6.0,,Kyiv,347.00000000000006
4200000.0,47.0,2024-04-04,2,2.5,9.0,30.0,3,,False,False,5.8,2.0,Kyiv,9.0
3300000.0,42.0,2024-08-19,3,,5.0,30.0,2,,False,False,5.3,0.0,Kyiv,11.000000000000002
4240000.0,40.0,2024-05-08,1,2.7,16.0,21.0,9,,False,False,11.0,1.0,Kyiv,67.0
2220000.0,21.9,2024-05-24,1,,17.0,16.0,8,,False,False,,,Borshchahivka,82.0
4100000.0,47.7,2024-09-06,2,,12.0,29.5,5,,False,False,8.0,2.0,Kyiv,47.00000000000001
1950000.0,33.0,2023-07-05,1,2.5,5.0,18.0,5,,False,False,6.0,,Vyshneve,301.0
2960000.0,78.1,2023-05-30,3,2.6,5.0,47.3,5,,False,False,8.5,,Vyshneve,232.0
3499000.0,29.1,2024-06-06,1,2.5,9.0,15.2,4,,False,False,6.55,,Kyiv,20.0
6500000.0,69.7,2024-02-05,3,,5.0,47.2,1,,False,False,9.0,0.0,Kyiv,76.0
6995000.0,59.3,2024-01-05,3,2.5,9.0,32.0,5,,False,False,6.5,2.0,Kyiv,201.0
4350000.0,47.0,2024-06-21,2,2.6,5.0,26.0,5,,False,False,8.0,1.0,Kyiv,
6900000.0,69.0,2024-02-24,3,2.7,4.0,45.3,1,,False,False,7.0,,Kyiv,448.0
4300000.0,34.0,2024-01-08,1,,10.0,17.5,6,,False,False,7.0,1.0,Kyiv,6.000000000000001
2700000.0,40.1,2024-05-15,2,2.7,4.0,23.0,2,False,False,False,8.0,0.0,Boryspil,82.0
2470000.0,28.0,2023-12-18,1,,19.0,,18,,False,False,,0.0,Borshchahivka,52.0
4090000.0,61.8,2024-09-14,2,,9.0,,2,,False,False,,,Borshchahivka,45.00000000000001
8700000.0,82.0,2023-09-27,3,,18.0,52.0,14,,False,False,13.0,1.0,Kyiv,156.0
4850000.0,57.0,2023-11-17,3,,9.0,39.0,5,,False,False,6.0,0.0,Kyiv,244.0
11500000.0,98.0,2023-11-23,3,,9.0,61.5,3,,False,False,12.7,5.0,Kyiv,90.00000000000001
4400000.0,42.5,2023-10-15,1,2.75,8.0,14.5,3,False,False,False,18.4,2.0,Bucha,146.0
5350000.0,56.2,2024-04-23,2,2.66,14.0,33.1,4,False,False,False,10.7,0.0,Kyiv,389.0
3900000.0,39.0,2023-12-03,1,2.75,12.0,20.0,7,,False,False,10.0,,Kyiv,32.0
10800000.0,118.0,2023-12-03,5,,5.0,76.5,2,,False,False,19.6,0.0,Kyiv,531.0
3700000.0,49.6,2024-09-27,4,2.6,5.0,37.7,2,,False,False,5.2,,Kyiv,53.0
7900000.0,87.3,2023-12-14,3,3.0,18.0,56.7,11,False,False,False,11.0,1.0,Boryspil,70.0
13500000.0,82.2,2024-03-03,2,,25.0,41.3,9,,False,False,15.0,,Kyiv,
1400000.0,33.9,2024-01-27,1,,5.0,17.5,1,,False,False,8.0,,Boryspil,23.000000000000004
3200000.0,29.0,2024-03-10,1,2.57,9.0,15.5,3,,False,False,7.0,,Kyiv,190.00000000000003
7800000.0,74.4,2024-09-07,3,3.0,5.0,49.1,2,,False,False,7.3,,Kyiv,
5000000.0,55.0,2023-12-02,2,2.75,12.0,30.5,7,,False,False,10.0,1.0,Kyiv,30.0
7000000.0,51.4,2024-10-04,2,2.5,12.0,29.16,9,,False,False,13.0,,Kyiv,38.0
3650000.0,65.4,2024-02-10,3,2.57,9.0,42.2,8,,False,False,10.3,,Borshchahivka,462.0
8750000.0,90.0,2024-11-24,3,,6.0,49.0,4,,False,False,12.0,,Kyiv,10.0
8500000.0,69.0,2024-03-26,3,,9.0,43.0,5,,False,False,9.0,0.0,Kyiv,95.0
3600000.0,78.0,2024-05-16,3,2.6,5.0,50.0,5,,False,False,9.0,0.0,Irpin,151.0
6270000.0,71.0,2024-02-02,3,3.5,3.0,48.0,2,,False,False,7.5,,Vyshneve,
5450000.0,56.0,2023-10-31,2,,5.0,35.0,3,,False,False,,0.0,Kyiv,564.0
7300000.0,75.4,2024-07-26,3,2.6,10.0,43.0,10,,False,False,9.0,,Kyiv,8.0
9100000.0,85.5,2024-06-20,3,,10.0,50.1,8,,False,False,11.7,,Kyiv,60.0
3650000.0,53.2,2024-03-17,2,2.8,3.0,34.7,2,,False,False,5.6,,Kyiv,79.0
3650000.0,36.6,2024-02-24,1,2.75,14.0,19.0,13,,False,False,10.1,0.0,Kyiv,10.0
4350000.0,42.2,2024-09-25,2,2.5,5.0,27.8,2,,False,False,6.0,,Kyiv,8.0
3380000.0,31.0,2024-01-11,1,2.5,5.0,17.0,2,,False,False,5.8,,Kyiv,
11490000.0,91.0,2024-11-26,3,,10.0,50.0,3,,False,False,12.0,,Kyiv,29.0
4802250.0,33.54,2024-04-05,1,,21.0,16.74,16,,False,False,8.57,,Boyarka,407.0
5350000.0,55.0,2024-07-08,2,,9.0,32.0,8,,False,False,8.5,1.0,Kyiv,13.0
4800000.0,68.0,2023-05-11,3,2.65,9.0,48.0,5,,False,False,6.3,,Kyiv,254.0
3564000.0,53.0,2024-08-08,2,,12.0,28.0,11,,False,False,12.0,,Irpin,45.00000000000001
4450000.0,31.0,2024-07-05,1,2.75,25.0,16.0,6,,False,False,8.5,1.0,Kyiv,
6700000.0,67.2,2023-12-26,3,2.8,3.0,44.0,1,False,False,False,9.0,0.0,Kyiv,117.0
4200000.0,44.9,2023-10-18,2,,5.0,29.0,2,,False,False,5.6,1.0,Kyiv,275.0
7100000.0,66.0,2024-04-06,3,3.0,5.0,41.9,3,,False,False,8.0,0.0,Kyiv,35.0
4150000.0,39.5,2023-12-03,1,,18.0,18.0,10,False,False,False,11.0,0.0,Kyiv,204.0
7000000.0,91.0,2024-04-29,4,3.1,7.0,,2,False,False,False,12.0,0.0,Kyiv,235.0
4430000.0,60.0,2024-09-01,3,,5.0,,5,,False,False,,0.0,Kyiv,9.0
2300000.0,30.6,2023-10-18,1,,9.0,17.2,9,,False,False,7.5,0.0,Irpin,300.0
1550000.0,44.6,2024-12-29,2,,5.0,27.5,3,,False,False,5.8,1.0,Brovary,
4200000.0,58.3,2022-12-23,3,2.6,7.0,39.3,6,,False,False,6.0,1.0,Kyiv,876.0
5800000.0,68.0,2024-09-29,2,,17.0,30.0,7,,False,False,14.0,0.0,Kyiv,88.00000000000001
4500000.0,41.0,2024-12-08,1,2.75,9.0,16.59,8,False,False,False,12.76,2.0,Hostomel,16.0
3600000.0,36.9,2024-05-15,1,2.55,18.0,18.8,12,,False,False,10.9,2.0,Vyshneve,119.0
5150000.0,37.3,2024-03-29,1,2.5,15.0,19.22,8,,False,False,8.66,,Kyiv,100.0
11600000.0,146.0,2024-05-07,4,,5.0,97.0,5,,False,False,14.0,,Kyiv,
6200000.0,63.0,2023-12-14,3,2.6,12.0,42.0,7,,False,False,8.0,2.0,Kyiv,349.00000000000006
5550000.0,53.7,2023-10-24,2,2.5,9.0,33.1,2,,False,False,8.0,,Kyiv,96.0
4350000.0,41.2,2023-11-04,3,2.5,5.0,,3,,False,False,,,Kyiv,560.0
3290000.0,30.0,2024-02-18,1,2.5,12.0,16.0,6,,False,False,6.0,2.0,Kyiv,188.00000000000003
3700000.0,51.8,2024-06-09,2,,12.0,30.9,4,False,False,False,7.4,0.0,Kyiv,37.0
4000000.0,46.0,2024-01-20,2,2.5,5.0,30.0,1,False,False,False,7.5,0.0,Kyiv,46.00000000000001
7000000.0,70.5,2023-09-28,3,2.58,26.0,43.2,2,,False,False,9.9,2.0,Bucha,191.00000000000003
6500000.0,60.7,2024-07-06,2,,10.0,33.3,6,False,False,False,11.0,2.0,Kyiv,79.0
3800000.0,38.5,2024-08-18,1,2.6,12.0,20.0,11,,False,False,10.2,,Kyiv,
4100000.0,46.0,2023-10-15,2,,12.0,21.0,9,,False,False,19.5,,Borshchahivka,138.0
8274950.0,46.1,2024-02-06,1,,9.0,21.11,1,,False,False,11.04,0.0,Kyiv,7.0
6500000.0,59.2,2024-03-12,3,2.5,12.0,39.0,9,,False,False,7.6,,Kyiv,23.000000000000004
4850000.0,103.1,2024-02-22,3,,,68.1,4,,False,False,16.7,,Brovary,28.0
4599000.0,36.8,2022-12-11,1,,9.0,21.1,7,,False,False,8.2,1.0,Kyiv,888.0
13400000.0,89.9,2023-12-08,3,2.7,25.0,52.0,7,,False,False,11.2,5.0,Kyiv,166.0
4990000.0,47.0,2024-01-23,2,,9.0,27.7,9,,False,False,6.7,1.0,Kyiv,36.0
8300000.0,80.5,2024-03-12,3,2.75,5.0,47.7,4,False,False,False,10.6,1.0,Kyiv,431.0
1500000.0,62.4,2024-10-14,3,,5.0,45.6,1,,False,False,5.4,,Brovary,
25200000.0,157.4,2024-02-14,3,,5.0,,5,,False,False,40.3,,Kyiv,69.0
3500000.0,41.5,2024-09-02,2,2.5,5.0,28.0,4,,False,False,6.0,1.0,Irpin,
4050000.0,37.0,2024-06-26,1,,25.0,16.0,11,,False,False,11.0,2.0,Boryspil,45.00000000000001
5500000.0,62.0,2024-09-20,2,2.57,9.0,40.0,7,,False,False,12.0,4.0,Vyshneve,
4775000.0,37.6,2024-03-22,1,,19.0,18.6,11,,False,False,11.3,1.0,Kyiv,41.0
13000000.0,100.0,2024-05-06,3,,4.0,56.0,2,,False,False,20.0,,Boyarka,
1360000.0,41.0,2024-03-06,2,,5.0,30.0,5,,False,False,6.0,0.0,Irpin,45.00000000000001
2150000.0,44.2,2024-11-05,2,,5.0,31.2,4,,False,False,,0.0,Borshchahivka,4.0
3830000.0,46.19,2024-09-28,1,2.74,24.0,18.4,10,,False,False,15.83,2.0,Vyshneve,29.0
4900000.0,46.0,2024-06-12,1,3.0,15.0,16.5,12,,False,False,12.6,2.0,Kyiv,139.0
9650000.0,75.0,2024-08-29,2,3.0,9.0,34.0,2,False,False,False,12.1,2.0,Kyiv,56.0
4430000.0,38.0,2023-11-14,1,,23.0,15.0,8,,False,False,10.0,0.0,Kyiv,159.0
5300000.0,58.4,2024-06-17,3,2.5,5.0,41.9,5,False,False,False,6.0,,Kyiv,
7200000.0,54.4,2024-04-09,2,3.0,7.0,32.0,7,,False,False,8.3,,Kyiv,403.0
3200000.0,48.0,2024-12-05,2,,9.0,30.0,6,,False,False,8.0,0.0,Kyiv,5.0
4650000.0,68.0,2024-06-10,2,,17.0,34.0,2,,False,False,12.0,1.0,Kyiv,4.0
5100000.0,62.6,2024-05-15,3,2.6,9.0,39.7,1,,False,False,9.9,1.0,Kyiv,161.0
27243166.0,150.61,2023-07-29,5,2.8,12.0,95.45,12,,False,False,18.59,1.0,Kyiv,658.0
5295000.0,44.3,2024-04-19,1,2.6,23.0,22.5,16,,False,False,13.3,2.0,Kyiv,
3500000.0,39.9,2024-05-24,1,2.68,25.0,16.6,21,,False,False,10.0,2.0,Kyiv,52.0
2200000.0,39.0,2024-03-04,1,,3.0,15.4,2,,False,False,9.3,1.0,Hostomel,45.00000000000001
2950000.0,36.5,2024-09-01,1,,19.0,15.7,13,False,False,False,8.3,1.0,Kyiv,82.0
3500000.0,38.0,2024-07-31,1,3.0,18.0,19.4,10,,False,False,10.0,0.0,Kyiv,3.0000000000000004
7000000.0,79.6,2024-03-08,2,2.8,16.0,34.0,10,False,False,False,25.0,5.0,Vyshneve,82.0
1890000.0,31.0,2024-12-05,1,,5.0,17.0,3,,False,False,6.0,,Boryspil,11.000000000000002
3315000.0,30.0,2024-06-12,1,2.5,9.0,16.0,3,,False,False,7.0,,Kyiv,43.0
4400000.0,56.0,2024-06-13,3,,5.0,42.0,2,,False,False,5.0,0.0,Vyshneve,149.0
3700000.0,48.0,2024-06-22,2,2.5,9.0,29.0,4,False,False,False,6.0,1.0,Boryspil,173.0
2595000.0,36.6,2024-03-01,1,,15.0,14.4,1,,False,False,9.3,,Borshchahivka,149.0
7700000.0,61.0,2023-04-09,2,2.8,22.0,30.0,18,,False,False,11.4,2.0,Kyiv,324.0
3000000.0,47.0,2023-12-24,2,,10.0,28.8,1,,False,False,6.6,,Borshchahivka,510.0
2900000.0,35.1,2024-09-01,1,,,,11,,False,False,,,Borshchahivka,26.0
7986000.0,75.3,2023-10-30,2,,11.0,40.4,8,,False,False,14.0,,Kyiv,270.0
910000.0,36.0,2023-11-22,2,2.5,2.0,22.0,1,,False,False,6.0,,Boyarka,118.0
6600000.0,74.3,2024-09-09,4,2.6,9.0,52.3,3,,False,False,6.3,,Kyiv,
9000000.0,72.0,2024-02-26,2,2.5,11.0,45.0,9,,False,False,16.0,,Kyiv,89.00000000000001
11000000.0,120.0,2024-02-10,4,,14.0,61.0,13,,False,False,15.0,1.0,Kyiv,310.0
4730000.0,39.1,2024-02-26,1,2.7,17.0,15.8,6,,False,False,8.5,1.0,Kyiv,133.0
21598936.0,138.0,2024-10-01,3,,12.0,,10,,False,False,,,Kyiv,
9600000.0,85.0,2023-10-25,4,3.2,8.0,61.0,7,False,False,False,9.5,1.0,Kyiv,240.0
3450000.0,42.2,2024-04-20,3,2.5,5.0,29.7,2,,False,False,7.0,,Kyiv,392.0
7500000.0,67.0,2024-05-08,2,2.7,10.0,36.0,8,,False,False,14.0,1.0,Kyiv,374.00000000000006
6100000.0,70.0,2023-08-21,3,2.65,12.0,43.0,6,,False,False,11.0,0.0,Kyiv,294.0
5000000.0,55.0,2024-05-20,3,2.5,12.0,37.0,1,,False,False,8.0,2.0,Kyiv,142.0
4799000.0,47.0,2024-05-06,2,,25.0,37.0,1,,False,False,10.0,,Kyiv,175.00000000000003
6990000.0,55.1,2023-11-16,1,2.75,16.0,19.1,6,False,False,False,14.9,2.0,Kyiv,204.0
3350000.0,31.0,2024-05-04,1,2.5,5.0,17.0,4,,False,False,5.6,1.0,Kyiv,35.0
10198000.0,95.0,2023-11-10,3,2.6,16.0,,2,,False,False,18.2,,Kyiv,52.0
4900000.0,38.0,2024-06-22,1,3.0,4.0,22.5,2,,False,False,6.5,,Kyiv,61.0
3000000.0,52.7,2024-01-27,2,2.65,5.0,29.6,4,,False,False,8.7,2.0,Boryspil,228.0
7585000.0,65.3,2023-09-30,2,,22.0,34.0,15,,False,False,11.8,0.0,Kyiv,145.0
5670000.0,54.1,2024-02-04,3,2.5,15.0,33.5,5,,False,False,8.2,,Kyiv,
1790000.0,36.0,2023-11-30,2,,9.0,22.0,2,,False,False,8.0,,Borshchahivka,170.0
3600000.0,34.5,2024-07-16,1,2.5,9.0,20.0,8,,False,False,6.1,2.0,Kyiv,80.0
20850000.0,97.0,2024-09-04,3,2.8,25.0,64.0,20,,False,False,17.0,,Kyiv,72.0
5250000.0,45.7,2024-04-17,1,2.8,16.0,19.0,2,False,False,False,10.5,,Kyiv,
6550000.0,64.4,2023-12-12,2,,25.0,27.2,10,,False,False,19.3,0.0,Kyiv,99.0
7950000.0,51.0,2024-04-01,1,2.8,9.0,16.5,1,False,False,False,15.1,2.0,Kyiv,245.0
4400000.0,32.0,2024-03-02,1,2.5,9.0,17.0,5,,False,False,7.0,,Kyiv,17.0
8900000.0,102.1,2023-12-15,3,3.5,4.0,49.4,1,,False,False,10.7,,Kyiv,44.00000000000001
3890000.0,38.3,2023-05-29,0,2.7,14.0,24.42,7,,True,False,,2.0,Kyiv,289.0
3850000.0,58.3,2023-10-08,3,,7.0,44.0,1,,False,False,5.9,,Kyiv,206.0
13000000.0,71.8,2023-10-03,2,2.75,10.0,32.5,5,,False,False,18.9,2.0,Kyiv,156.0
4300000.0,42.0,2024-09-11,1,,23.0,16.0,14,,False,False,10.0,,Kyiv,25.0
8890000.0,69.0,2024-04-22,3,,9.0,49.0,6,,False,False,12.0,1.0,Kyiv,46.00000000000001
8250000.0,78.6,2024-03-27,3,,12.0,46.5,2,,False,False,14.9,,Kyiv,
2399000.0,40.7,2024-03-21,1,,5.0,17.2,5,,False,False,8.7,,Brovary,103.0
5400000.0,91.0,2024-03-01,4,2.5,5.0,64.4,1,,False,False,7.0,,Kyiv,44.00000000000001
6950000.0,73.0,2024-07-04,2,,9.0,,3,,False,False,,,Kyiv,60.0
3490000.0,40.0,2024-03-29,2,,9.0,26.0,1,,False,False,6.0,0.0,Kyiv,414.0
4600000.0,73.6,2024-11-01,4,,5.0,50.0,1,,False,False,10.0,1.0,Borshchahivka,
3800000.0,39.0,2024-01-25,1,,17.0,30.0,1,False,False,True,,0.0,Kyiv,45.00000000000001
6200000.0,55.9,2024-04-12,2,,5.0,35.2,2,,False,False,8.3,,Kyiv,212.0
4300000.0,36.5,2024-08-27,1,2.8,3.0,15.3,2,,False,False,11.0,,Hostomel,46.00000000000001
9950000.0,79.0,2024-05-07,3,2.75,15.0,61.5,3,False,False,False,12.0,2.0,Boyarka,110.0
3950000.0,45.5,2024-01-23,2,,9.0,28.3,7,,False,False,7.0,0.0,Kyiv,47.00000000000001
4800000.0,50.7,2023-12-02,2,,5.0,29.0,4,,False,False,6.8,1.0,Borshchahivka,171.0
9000000.0,56.0,2024-05-24,1,2.77,25.0,19.1,23,,False,False,16.0,,Kyiv,60.0
4900000.0,71.4,2024-04-15,3,,16.0,48.3,10,,False,False,11.0,0.0,Borshchahivka,74.0
5980000.0,64.4,2024-02-07,3,3.0,5.0,41.6,1,,False,False,8.6,,Kyiv,191.00000000000003
3449000.0,31.1,2024-01-05,1,2.6,5.0,17.0,2,False,False,False,5.6,2.0,Kyiv,48.00000000000001
5800000.0,34.8,2023-08-07,1,3.0,17.0,16.0,17,,False,False,9.5,,Kyiv,174.00000000000003
10400000.0,91.5,2024-02-09,3,2.7,23.0,56.12,17,,False,False,14.04,,Kyiv,78.0
3200000.0,31.2,2022-02-25,1,2.6,9.0,16.0,2,,False,False,8.0,,Kyiv,1177.0
5894000.0,65.0,2023-10-15,2,,23.0,32.0,12,,False,False,26.0,,Kyiv,95.0
5300000.0,58.66,2024-01-30,2,2.7,25.0,30.4,2,,False,False,12.3,0.0,Brovary,10.0
5800000.0,54.6,2024-08-22,2,2.54,15.0,29.6,11,,False,False,8.7,,Brovary,62.0
4650000.0,56.0,2024-03-25,3,,5.0,39.0,5,,False,False,8.5,0.0,Kyiv,72.0
4500000.0,38.1,2024-10-08,1,,25.0,14.62,23,,False,False,,0.0,Kyiv,32.0
7375000.0,77.8,2024-03-19,4,3.38,4.0,51.0,2,,False,False,11.9,0.0,Kyiv,55.0
4320000.0,71.8,2024-04-08,2,2.65,25.0,36.4,15,,False,False,16.5,1.0,Irpin,404.0
3200000.0,34.0,2023-10-25,1,,9.0,20.0,8,,False,False,5.7,0.0,Irpin,86.0
5995000.0,56.2,2023-07-07,3,2.5,5.0,41.3,5,,False,False,5.5,,Kyiv,313.0
1950000.0,31.0,2024-11-29,1,2.6,5.0,18.0,5,,False,False,6.5,,Boyarka,
3070000.0,47.0,2024-08-05,1,,25.0,18.5,15,,False,False,12.0,,Hostomel,45.00000000000001
5900000.0,84.4,2024-11-08,3,2.53,14.0,52.7,11,False,False,False,10.0,,Vyshneve,43.0
15888600.0,119.0,2024-03-26,3,2.8,11.0,50.0,10,False,False,False,27.0,1.0,Kyiv,417.0
3350000.0,60.3,2023-11-16,3,2.5,9.0,42.3,9,,False,False,6.2,2.0,Boryspil,142.0
4900000.0,46.0,2023-09-20,2,2.5,5.0,31.0,3,,False,False,6.4,,Kyiv,268.0
2850000.0,41.8,2024-05-04,1,,11.0,17.0,2,,False,False,15.3,0.0,Boryspil,93.0
7900000.0,80.5,2024-03-19,3,,10.0,49.2,8,,False,False,11.0,,Kyiv,240.0
16359000.0,77.9,2024-12-15,1,3.0,11.0,40.4,4,False,False,False,11.8,,Kyiv,
3450000.0,34.1,2024-06-17,1,2.55,9.0,19.4,4,,False,False,6.2,2.0,Kyiv,7.0
5400000.0,46.1,2024-12-24,2,2.5,9.0,28.8,5,,False,False,7.1,2.0,Kyiv,
6700000.0,55.4,2024-08-25,2,3.47,5.0,29.3,2,,False,False,11.2,,Kyiv,
3480000.0,31.0,2024-07-05,1,2.5,9.0,,8,,False,False,8.1,,Kyiv,20.0
3850000.0,37.0,2024-10-31,1,,24.0,16.0,14,,False,False,11.0,0.0,Kyiv,4.0
2750000.0,36.05,2024-01-17,1,,17.0,15.54,11,,False,False,9.37,,Boyarka,278.0
7200000.0,69.7,2023-10-12,3,2.65,12.0,46.2,1,,False,False,10.5,0.0,Kyiv,98.0
4250000.0,34.0,2024-04-25,1,2.6,9.0,16.0,8,,False,False,,,Kyiv,
5550000.0,48.0,2024-03-19,2,2.65,12.0,27.0,5,,False,False,8.0,0.0,Kyiv,279.0
6100000.0,99.1,2024-09-03,3,2.6,18.0,,15,False,False,False,,,Hostomel,
3950000.0,36.0,2024-04-14,1,2.65,17.0,17.0,3,,False,False,7.5,,Kyiv,133.0
5800000.0,62.2,2024-05-04,3,2.6,9.0,45.5,5,,False,False,6.3,,Kyiv,207.0
4800000.0,39.0,2024-07-15,1,2.65,17.0,,7,,False,False,,,Kyiv,17.0
25000000.0,138.2,2024-06-07,4,2.58,16.0,70.6,10,,False,False,10.6,2.0,Kyiv,9.0
2050000.0,63.2,2024-04-15,3,2.62,2.0,45.2,2,,False,False,9.0,,Hostomel,
2800000.0,40.4,2024-01-20,1,,10.0,18.6,6,False,False,False,10.8,2.0,Irpin,30.0
5400000.0,55.8,2024-10-10,3,2.55,5.0,41.0,2,,False,False,5.5,1.0,Kyiv,45.00000000000001
8000000.0,70.0,2024-09-19,2,2.75,17.0,37.0,4,False,False,False,12.0,5.0,Kyiv,93.0
3300000.0,44.0,2024-05-19,2,2.5,9.0,26.5,3,,False,False,6.4,,Kyiv,15.0
5200000.0,57.0,2023-08-10,3,2.5,9.0,39.0,3,,False,False,6.2,,Kyiv,646.0
8800000.0,94.5,2024-05-21,4,3.0,4.0,65.4,4,,False,False,8.6,,Kyiv,151.0
3890000.0,46.0,2023-07-23,2,2.65,9.0,30.0,5,,False,False,7.7,,Kyiv,664.0
5200000.0,39.2,2023-10-22,1,,25.0,20.1,9,False,False,False,10.7,0.0,Kyiv,95.0
11359000.0,111.8,2024-05-07,4,,10.0,69.9,4,,False,False,14.7,2.0,Kyiv,213.0
7398000.0,80.0,2024-10-27,3,,23.0,40.0,13,,False,False,15.6,,Kyiv,18.0
2750000.0,43.0,2023-11-11,2,,5.0,29.0,5,,False,False,5.5,,Irpin,74.0
3500000.0,42.5,2024-12-07,2,,5.0,30.0,2,,False,False,6.0,1.0,Kyiv,9.0
4560000.0,56.4,2024-01-24,3,2.5,5.0,41.2,5,,False,False,5.7,1.0,Kyiv,27.0
8800000.0,90.0,2024-03-07,4,,5.0,64.0,3,,False,False,7.0,1.0,Kyiv,189.00000000000003
850000.0,42.0,2024-05-20,2,,5.0,26.0,4,,False,False,7.0,0.0,Hostomel,5.0
12200000.0,62.0,2024-02-23,2,,7.0,44.0,2,,False,False,10.0,0.0,Kyiv,449.0
5250000.0,55.8,2024-07-02,2,2.6,23.0,42.6,7,,False,False,12.3,2.0,Kyiv,59.0
2500000.0,56.0,2023-11-18,3,,4.0,42.0,1,,False,False,5.0,,Brovary,89.00000000000001
4850000.0,42.0,2024-08-04,1,,23.0,,7,,False,False,,,Kyiv,60.0
5120000.0,45.5,2024-04-05,1,2.78,19.0,18.9,10,,False,False,10.6,1.0,Kyiv,
6000000.0,60.0,2023-07-12,3,,9.0,44.0,5,,False,False,6.0,0.0,Kyiv,271.0
27000000.0,120.0,2024-05-23,3,,23.0,42.0,19,False,False,False,35.0,2.0,Kyiv,42.0
6240000.0,59.7,2024-04-14,3,,12.0,39.2,2,,False,False,7.0,2.0,Kyiv,168.0
2900000.0,45.0,2023-09-24,2,2.5,5.0,29.7,3,,False,False,6.1,1.0,Vyshneve,137.0
3400000.0,32.0,2024-05-28,1,2.6,9.0,16.0,7,False,False,False,8.0,0.0,Kyiv,24.000000000000004
3099000.0,30.0,2024-03-22,1,2.5,9.0,16.0,8,,False,False,7.0,,Kyiv,69.0
5800000.0,40.0,2024-02-03,1,2.75,25.0,19.9,12,,False,False,10.3,2.0,Kyiv,30.0
3800000.0,48.7,2024-03-23,4,2.55,5.0,37.1,2,,False,False,5.2,,Kyiv,120.0
1450000.0,44.3,2024-05-11,2,,5.0,31.2,5,False,False,False,5.4,1.0,Irpin,
2920000.0,23.29,2023-11-09,1,,3.0,21.0,1,,False,False,2.0,,Kyiv,107.0
3600000.0,55.5,2023-11-19,3,,5.0,40.8,2,,False,False,5.1,,Borshchahivka,97.0
1800000.0,35.0,2024-04-08,1,,5.0,,3,,False,False,,,Bucha,43.0
4650000.0,55.0,2024-03-11,3,,5.0,,2,,False,False,,0.0,Kyiv,4.0
3850000.0,40.0,2024-03-15,2,2.5,9.0,,8,,False,False,,,Bucha,33.0
5240000.0,36.7,2024-01-25,1,2.7,16.0,17.0,3,,False,False,7.0,0.0,Kyiv,222.0
